dispatch_id,if_loaded,n_types,dim_s,dim_m,dim_l,n_items
341598,1,7,8,11,21,1
341598,1,7,8,13,25,1
341598,1,7,9,13,35,1
341598,1,7,13,13,28,1
341599,1,14,6,8,16,1
341599,1,14,6,10,20,1
341599,1,14,6,10,30,1
341599,1,14,6,12,31,1
341599,1,14,6,15,30,1
341599,1,14,7,7,20,1
341599,1,14,7,9,33,1
341599,1,14,7,11,22,1
341599,1,14,7,18,35,1
341599,1,14,8,8,29,1
341599,1,14,9,13,20,1
341599,1,14,10,11,29,1
341599,1,14,12,12,26,1
341599,1,14,12,16,27,1
341600,0,10,6,11,30,1
341600,0,10,7,10,14,1
341600,0,10,7,11,32,1
341600,0,10,7,15,27,1
341600,0,10,7,18,35,1
341600,0,10,9,14,31,1
341600,0,10,10,13,31,1
341600,0,10,11,12,13,1
341600,0,10,11,12,31,1
341600,0,10,12,12,14,1
341601,1,9,5,10,29,1
341601,1,9,6,16,17,1
341601,1,9,7,11,29,1
341601,1,9,8,9,28,1
341601,1,9,8,13,25,1
341601,1,9,9,13,35,1
341601,1,9,9,14,30,1
341601,1,9,13,13,28,1
341601,1,9,13,15,22,1
341602,0,10,5,10,28,1
341602,0,10,5,16,32,1
341602,0,10,6,7,15,1
341602,0,10,6,7,24,1
341602,0,10,7,10,23,1
341602,0,10,7,18,35,1
341602,0,10,8,13,17,1
341602,0,10,11,12,36,1
341602,0,10,12,15,15,1
341602,0,10,15,16,32,1
341603,1,9,6,16,17,1
341603,1,9,6,17,18,1
341603,1,9,8,9,28,1
341603,1,9,8,13,25,1
341603,1,9,8,15,31,1
341603,1,9,9,13,35,1
341603,1,9,9,14,30,1
341603,1,9,10,16,21,1
341603,1,9,13,13,28,1
341605,1,11,6,17,18,1
341605,1,11,7,8,30,1
341605,1,11,7,12,32,1
341605,1,11,8,15,31,1
341605,1,11,9,16,29,1
341605,1,11,10,13,29,1
341605,1,11,10,14,22,1
341605,1,11,10,16,21,1
341605,1,11,11,13,23,1
341605,1,11,11,15,27,1
341605,1,11,13,16,17,1
341606,0,12,6,17,18,1
341606,0,12,7,9,33,1
341606,0,12,7,12,32,1
341606,0,12,8,15,31,1
341606,0,12,9,16,29,1
341606,0,12,10,13,29,1
341606,0,12,10,14,22,1
341606,0,12,10,16,21,1
341606,0,12,11,12,13,1
341606,0,12,11,13,23,1
341606,0,12,11,15,27,1
341606,0,12,13,16,17,1
341607,0,12,6,11,30,1
341607,0,12,6,17,18,1
341607,0,12,7,10,14,1
341607,0,12,7,11,32,1
341607,0,12,7,15,27,1
341607,0,12,8,15,31,1
341607,0,12,9,14,31,1
341607,0,12,10,13,31,1
341607,0,12,10,16,21,1
341607,0,12,11,12,13,1
341607,0,12,11,12,31,1
341607,0,12,12,12,14,1
341608,1,7,6,18,20,1
341608,1,7,8,9,32,1
341608,1,7,8,12,23,1
341608,1,7,8,13,26,1
341608,1,7,11,12,22,1
341608,1,7,11,17,35,1
341608,1,7,15,15,18,1
341609,1,7,6,18,20,1
341609,1,7,8,9,32,1
341609,1,7,8,12,23,1
341609,1,7,8,13,26,1
341609,1,7,11,12,22,2
341609,1,7,11,17,35,1
341609,1,7,13,15,22,1
341610,1,7,6,18,20,1
341610,1,7,8,9,32,1
341610,1,7,8,12,23,1
341610,1,7,8,13,26,1
341610,1,7,9,14,30,1
341610,1,7,11,12,22,1
341610,1,7,11,17,35,1
341611,1,7,6,18,20,1
341611,1,7,8,9,32,1
341611,1,7,8,12,23,1
341611,1,7,8,13,26,1
341611,1,7,8,14,23,1
341611,1,7,11,12,22,1
341611,1,7,11,17,35,1
341612,1,7,6,17,18,1
341612,1,7,7,18,35,1
341612,1,7,8,14,23,1
341612,1,7,8,15,31,1
341612,1,7,10,16,21,1
341612,1,7,11,15,32,1
341612,1,7,12,15,36,1
341613,1,14,6,8,16,1
341613,1,14,6,10,20,1
341613,1,14,6,10,30,1
341613,1,14,6,12,31,1
341613,1,14,6,14,27,1
341613,1,14,6,15,30,1
341613,1,14,7,9,33,1
341613,1,14,7,11,22,1
341613,1,14,8,12,23,1
341613,1,14,8,13,26,1
341613,1,14,9,13,20,1
341613,1,14,10,11,29,1
341613,1,14,12,12,26,1
341613,1,14,12,16,27,1
341614,1,13,6,8,16,1
341614,1,13,6,10,30,1
341614,1,13,6,12,31,1
341614,1,13,6,14,27,1
341614,1,13,6,15,30,1
341614,1,13,7,7,20,1
341614,1,13,7,9,33,1
341614,1,13,7,11,22,1
341614,1,13,8,8,29,1
341614,1,13,8,12,23,1
341614,1,13,8,13,26,1
341614,1,13,9,13,20,1
341614,1,13,12,12,26,1
341615,1,11,7,8,30,1
341615,1,11,7,9,33,1
341615,1,11,7,12,32,1
341615,1,11,8,12,23,1
341615,1,11,8,13,26,1
341615,1,11,9,16,29,1
341615,1,11,10,13,29,1
341615,1,11,10,14,22,1
341615,1,11,11,12,13,1
341615,1,11,11,13,23,1
341615,1,11,13,16,17,1
341616,1,8,6,17,18,1
341616,1,8,6,18,20,1
341616,1,8,7,8,30,1
341616,1,8,8,9,32,1
341616,1,8,8,15,31,1
341616,1,8,10,16,21,1
341616,1,8,11,12,22,1
341616,1,8,11,17,35,1
341617,1,11,6,11,30,1
341617,1,11,7,10,14,1
341617,1,11,7,11,32,1
341617,1,11,7,15,27,1
341617,1,11,8,12,23,1
341617,1,11,8,13,26,1
341617,1,11,9,14,31,1
341617,1,11,10,13,31,1
341617,1,11,11,12,13,1
341617,1,11,11,12,31,1
341617,1,11,12,12,14,1
341618,1,11,6,11,30,1
341618,1,11,6,12,31,1
341618,1,11,7,7,13,1
341618,1,11,7,10,14,1
341618,1,11,7,11,32,1
341618,1,11,8,12,23,1
341618,1,11,8,13,26,1
341618,1,11,9,14,31,1
341618,1,11,11,12,13,1
341618,1,11,12,12,14,1
341618,1,11,13,15,17,1
341619,1,8,6,17,18,1
341619,1,8,6,18,20,1
341619,1,8,8,9,32,1
341619,1,8,8,15,31,1
341619,1,8,9,13,31,1
341619,1,8,10,16,21,1
341619,1,8,11,12,22,1
341619,1,8,11,17,35,1
341620,1,6,7,18,35,1
341620,1,6,8,9,28,1
341620,1,6,8,12,23,1
341620,1,6,8,13,25,1
341620,1,6,8,13,26,1
341620,1,6,9,14,30,1
341621,1,10,6,17,18,1
341621,1,10,6,18,20,1
341621,1,10,7,10,34,1
341621,1,10,8,9,20,1
341621,1,10,8,9,32,1
341621,1,10,8,15,31,1
341621,1,10,8,17,20,1
341621,1,10,10,16,21,1
341621,1,10,11,12,22,1
341621,1,10,11,17,35,1
341622,1,6,7,18,35,1
341622,1,6,8,12,23,1
341622,1,6,8,13,26,1
341622,1,6,8,14,23,1
341622,1,6,11,15,32,1
341622,1,6,12,15,36,1
341623,1,9,6,12,21,1
341623,1,9,7,16,19,1
341623,1,9,8,11,21,1
341623,1,9,8,12,23,1
341623,1,9,8,13,26,1
341623,1,9,8,15,36,1
341623,1,9,10,12,27,1
341623,1,9,11,11,14,1
341623,1,9,13,17,21,1
341624,1,9,6,14,27,1
341624,1,9,6,17,18,1
341624,1,9,6,18,20,1
341624,1,9,8,9,32,1
341624,1,9,8,12,23,1
341624,1,9,8,13,26,1
341624,1,9,8,15,31,1
341624,1,9,10,16,21,1
341624,1,9,11,12,22,1
341625,1,13,6,8,16,1
341625,1,13,6,10,20,1
341625,1,13,6,10,30,1
341625,1,13,6,12,31,1
341625,1,13,6,14,27,1
341625,1,13,6,15,30,1
341625,1,13,7,9,33,1
341625,1,13,7,11,22,1
341625,1,13,9,13,20,1
341625,1,13,10,11,29,1
341625,1,13,11,17,35,1
341625,1,13,12,12,26,1
341625,1,13,12,16,27,1
341626,0,10,7,9,33,1
341626,0,10,7,12,32,1
341626,0,10,9,16,29,1
341626,0,10,10,13,29,1
341626,0,10,10,14,22,1
341626,0,10,11,12,13,1
341626,0,10,11,13,23,1
341626,0,10,11,15,27,1
341626,0,10,11,17,35,1
341626,0,10,13,16,17,1
341627,1,11,6,17,18,1
341627,1,11,6,18,20,1
341627,1,11,7,15,27,1
341627,1,11,8,9,32,1
341627,1,11,8,12,23,1
341627,1,11,8,13,26,1
341627,1,11,8,15,31,1
341627,1,11,10,13,31,1
341627,1,11,10,16,21,1
341627,1,11,11,12,22,1
341627,1,11,11,12,31,1
341628,0,12,6,11,30,1
341628,0,12,6,12,31,1
341628,0,12,7,7,13,1
341628,0,12,7,11,32,1
341628,0,12,7,15,27,1
341628,0,12,9,14,31,1
341628,0,12,10,13,31,1
341628,0,12,11,12,13,1
341628,0,12,11,12,31,1
341628,0,12,11,17,35,1
341628,0,12,12,12,14,1
341628,0,12,13,15,17,1
341629,0,9,5,10,29,1
341629,0,9,7,11,29,1
341629,0,9,9,13,31,1
341629,0,9,10,13,14,1
341629,0,9,10,13,29,1
341629,0,9,11,17,35,1
341629,0,9,12,17,20,1
341629,0,9,13,15,22,1
341629,0,9,14,15,29,1
341630,1,9,6,17,18,1
341630,1,9,6,18,20,1
341630,1,9,8,9,32,1
341630,1,9,8,12,23,1
341630,1,9,8,13,26,1
341630,1,9,8,15,31,1
341630,1,9,10,16,21,1
341630,1,9,11,12,22,2
341630,1,9,13,15,22,1
341631,1,10,6,17,18,1
341631,1,10,6,18,20,1
341631,1,10,8,9,32,1
341631,1,10,8,12,23,1
341631,1,10,8,13,26,1
341631,1,10,8,15,31,1
341631,1,10,8,16,18,1
341631,1,10,10,16,21,1
341631,1,10,11,12,13,1
341631,1,10,11,12,22,1
341632,0,5,7,18,35,1
341632,0,5,8,14,23,1
341632,0,5,11,15,32,1
341632,0,5,11,17,35,1
341632,0,5,12,15,36,1
341633,1,11,6,17,18,1
341633,1,11,6,18,20,1
341633,1,11,7,16,19,1
341633,1,11,8,9,32,1
341633,1,11,8,12,23,1
341633,1,11,8,13,26,1
341633,1,11,8,15,31,1
341633,1,11,10,12,27,1
341633,1,11,10,16,21,1
341633,1,11,11,12,22,1
341633,1,11,13,17,21,1
341634,1,9,6,17,18,1
341634,1,9,6,18,20,1
341634,1,9,8,9,32,1
341634,1,9,8,12,23,1
341634,1,9,8,13,26,1
341634,1,9,8,15,31,1
341634,1,9,8,15,36,1
341634,1,9,10,16,21,1
341634,1,9,11,12,22,1
341635,1,9,6,12,21,1
341635,1,9,7,16,19,1
341635,1,9,8,11,21,1
341635,1,9,9,10,36,1
341635,1,9,10,12,27,1
341635,1,9,10,12,31,1
341635,1,9,11,11,14,1
341635,1,9,11,17,35,1
341635,1,9,13,17,21,1
341638,1,9,6,12,21,1
341638,1,9,7,16,19,1
341638,1,9,8,15,36,1
341638,1,9,9,10,36,1
341638,1,9,10,12,27,1
341638,1,9,10,12,31,1
341638,1,9,11,11,14,1
341638,1,9,11,17,35,1
341638,1,9,13,17,21,1
341639,1,13,6,8,16,1
341639,1,13,6,10,20,1
341639,1,13,6,10,30,1
341639,1,13,6,12,31,1
341639,1,13,6,14,27,1
341639,1,13,6,18,20,1
341639,1,13,7,7,20,1
341639,1,13,7,9,33,1
341639,1,13,7,11,22,1
341639,1,13,8,8,29,1
341639,1,13,8,9,32,1
341639,1,13,10,11,29,1
341639,1,13,12,16,27,1
341640,1,13,6,8,16,1
341640,1,13,6,10,30,1
341640,1,13,6,12,31,1
341640,1,13,6,14,27,1
341640,1,13,6,15,30,1
341640,1,13,6,18,20,1
341640,1,13,7,7,20,1
341640,1,13,7,9,33,1
341640,1,13,7,11,22,1
341640,1,13,8,8,29,1
341640,1,13,8,9,32,1
341640,1,13,9,13,20,1
341640,1,13,12,12,26,1
341642,1,11,6,18,20,1
341642,1,11,7,8,30,1
341642,1,11,7,9,33,1
341642,1,11,7,12,32,1
341642,1,11,8,9,32,1
341642,1,11,9,16,29,1
341642,1,11,10,13,29,1
341642,1,11,10,14,22,1
341642,1,11,11,12,13,1
341642,1,11,11,13,23,1
341642,1,11,13,16,17,1
341643,1,8,6,17,18,1
341643,1,8,8,12,23,1
341643,1,8,8,13,26,1
341643,1,8,8,15,31,1
341643,1,8,10,16,21,1
341643,1,8,11,12,22,1
341643,1,8,11,17,35,1
341643,1,8,12,17,20,1
341644,0,9,6,17,18,1
341644,0,9,8,12,23,1
341644,0,9,8,13,26,1
341644,0,9,8,15,31,1
341644,0,9,10,16,21,1
341644,0,9,11,12,22,1
341644,0,9,11,17,35,1
341644,0,9,12,15,15,1
341644,0,9,15,16,32,1
341645,1,10,6,17,18,1
341645,1,10,8,12,23,1
341645,1,10,8,13,26,1
341645,1,10,8,15,31,1
341645,1,10,9,10,14,1
341645,1,10,9,11,17,1
341645,1,10,10,16,21,1
341645,1,10,11,12,22,1
341645,1,10,11,12,31,1
341645,1,10,11,17,35,1
341646,1,11,5,10,28,1
341646,1,11,5,16,32,1
341646,1,11,6,7,15,1
341646,1,11,6,7,24,1
341646,1,11,6,18,20,1
341646,1,11,7,10,23,1
341646,1,11,8,9,32,1
341646,1,11,8,13,17,1
341646,1,11,11,12,36,1
341646,1,11,12,15,15,1
341646,1,11,15,16,32,1
341647,1,8,5,16,32,1
341647,1,8,6,17,18,1
341647,1,8,8,12,23,1
341647,1,8,8,13,26,1
341647,1,8,8,15,31,1
341647,1,8,10,16,21,1
341647,1,8,11,12,22,1
341647,1,8,11,17,35,1
341648,1,13,5,10,28,1
341648,1,13,6,7,15,1
341648,1,13,6,7,24,1
341648,1,13,6,18,20,1
341648,1,13,7,10,23,1
341648,1,13,8,9,32,1
341648,1,13,8,13,17,1
341648,1,13,9,10,14,1
341648,1,13,9,11,17,1
341648,1,13,11,12,31,1
341648,1,13,11,12,36,1
341648,1,13,12,15,15,1
341648,1,13,15,16,32,1
341649,1,11,5,10,28,1
341649,1,11,5,16,32,1
341649,1,11,6,7,15,1
341649,1,11,6,18,20,1
341649,1,11,8,9,32,1
341649,1,11,8,13,17,1
341649,1,11,9,10,14,1
341649,1,11,9,11,17,1
341649,1,11,11,12,31,1
341649,1,11,12,15,15,1
341649,1,11,15,16,32,1
341650,1,10,6,17,18,1
341650,1,10,8,12,23,1
341650,1,10,8,13,26,1
341650,1,10,8,15,31,1
341650,1,10,9,12,33,1
341650,1,10,9,13,21,1
341650,1,10,10,16,21,1
341650,1,10,11,12,22,1
341650,1,10,11,17,35,1
341650,1,10,13,15,32,1
341651,1,9,6,18,20,1
341651,1,9,8,9,32,1
341651,1,9,8,16,18,1
341651,1,9,9,12,33,1
341651,1,9,9,13,21,1
341651,1,9,9,13,22,1
341651,1,9,11,12,13,1
341651,1,9,13,15,32,1
341651,1,9,15,15,18,1
341652,1,9,6,18,20,1
341652,1,9,8,9,32,1
341652,1,9,9,12,33,1
341652,1,9,9,13,21,1
341652,1,9,9,13,22,1
341652,1,9,11,12,22,1
341652,1,9,13,15,22,1
341652,1,9,13,15,32,1
341652,1,9,15,15,18,1
341653,1,7,6,16,17,1
341653,1,7,6,18,20,1
341653,1,7,7,18,35,1
341653,1,7,8,9,32,1
341653,1,7,9,13,35,1
341653,1,7,9,14,30,1
341653,1,7,13,13,28,1
341654,1,8,6,17,18,1
341654,1,8,8,12,23,1
341654,1,8,8,13,26,1
341654,1,8,8,15,31,1
341654,1,8,9,14,30,1
341654,1,8,10,16,21,1
341654,1,8,11,12,22,1
341654,1,8,11,17,35,1
341655,1,8,6,16,17,1
341655,1,8,6,18,20,1
341655,1,8,7,18,35,1
341655,1,8,8,9,28,1
341655,1,8,8,9,32,1
341655,1,8,8,13,25,1
341655,1,8,9,13,35,1
341655,1,8,13,13,28,1
341656,1,6,6,18,20,1
341656,1,6,7,10,34,1
341656,1,6,8,9,20,1
341656,1,6,8,9,32,1
341656,1,6,8,14,23,1
341656,1,6,8,17,20,1
341657,1,10,6,17,18,1
341657,1,10,7,10,34,1
341657,1,10,8,9,20,1
341657,1,10,8,12,23,1
341657,1,10,8,13,26,1
341657,1,10,8,15,31,1
341657,1,10,8,17,20,1
341657,1,10,10,16,21,1
341657,1,10,11,12,22,1
341657,1,10,11,17,35,1
341658,1,6,6,18,20,1
341658,1,6,7,18,35,1
341658,1,6,8,9,32,1
341658,1,6,8,14,23,1
341658,1,6,11,15,32,1
341658,1,6,12,15,36,1
341659,1,9,6,12,21,1
341659,1,9,6,18,20,1
341659,1,9,7,16,19,1
341659,1,9,8,9,32,1
341659,1,9,8,11,21,1
341659,1,9,8,15,36,1
341659,1,9,10,12,27,1
341659,1,9,11,11,14,1
341659,1,9,13,17,21,1
341660,1,8,6,17,18,1
341660,1,8,8,12,23,1
341660,1,8,8,13,26,1
341660,1,8,8,15,31,1
341660,1,8,8,15,36,1
341660,1,8,10,16,21,1
341660,1,8,11,12,22,1
341660,1,8,11,17,35,1
341661,1,12,6,8,16,1
341661,1,12,6,10,20,1
341661,1,12,6,10,30,1
341661,1,12,6,12,31,1
341661,1,12,6,14,27,1
341661,1,12,7,7,20,1
341661,1,12,7,9,33,1
341661,1,12,7,11,22,1
341661,1,12,8,8,29,1
341661,1,12,10,11,29,1
341661,1,12,11,12,22,1
341661,1,12,12,16,27,1
341662,1,10,6,17,18,1
341662,1,10,6,18,20,1
341662,1,10,7,9,33,1
341662,1,10,8,9,32,1
341662,1,10,8,12,23,1
341662,1,10,8,13,26,1
341662,1,10,8,15,31,1
341662,1,10,10,16,21,1
341662,1,10,11,12,13,1
341662,1,10,11,17,35,1
341664,1,8,5,10,29,1
341664,1,8,7,9,28,1
341664,1,8,7,11,29,1
341664,1,8,9,13,31,1
341664,1,8,10,13,14,1
341664,1,8,11,12,22,1
341664,1,8,12,17,20,1
341664,1,8,13,15,22,1
341666,1,11,6,17,18,1
341666,1,11,6,18,20,1
341666,1,11,8,9,32,1
341666,1,11,8,12,23,1
341666,1,11,8,13,26,1
341666,1,11,8,15,31,1
341666,1,11,9,10,14,1
341666,1,11,9,11,17,1
341666,1,11,10,16,21,1
341666,1,11,11,12,31,1
341666,1,11,11,17,35,1
341667,1,10,5,10,28,1
341667,1,10,5,16,32,1
341667,1,10,6,7,15,1
341667,1,10,8,13,17,1
341667,1,10,9,10,14,1
341667,1,10,9,11,17,1
341667,1,10,11,12,22,1
341667,1,10,11,12,31,1
341667,1,10,12,15,15,1
341667,1,10,15,16,32,1
341668,1,8,8,16,18,1
341668,1,8,9,12,33,1
341668,1,8,9,13,21,1
341668,1,8,11,12,13,1
341668,1,8,11,12,22,2
341668,1,8,13,15,22,1
341668,1,8,13,15,32,1
341668,1,8,15,15,18,1
341669,1,7,9,12,33,1
341669,1,7,9,13,21,1
341669,1,7,9,13,22,1
341669,1,7,11,12,22,2
341669,1,7,13,15,22,1
341669,1,7,13,15,32,1
341669,1,7,15,15,18,1
341670,1,5,7,18,35,1
341670,1,5,8,9,28,1
341670,1,5,8,13,25,1
341670,1,5,9,14,30,1
341670,1,5,11,12,22,1
341671,1,10,6,17,18,1
341671,1,10,6,18,20,1
341671,1,10,8,9,28,1
341671,1,10,8,9,32,1
341671,1,10,8,12,23,1
341671,1,10,8,13,25,1
341671,1,10,8,13,26,1
341671,1,10,8,15,31,1
341671,1,10,10,16,21,1
341671,1,10,11,17,35,1
341672,1,5,7,10,34,1
341672,1,5,8,9,20,1
341672,1,5,8,14,23,1
341672,1,5,8,17,20,1
341672,1,5,11,12,22,1
341673,0,10,6,17,18,1
341673,0,10,6,18,20,1
341673,0,10,8,9,32,1
341673,0,10,8,12,23,1
341673,0,10,8,13,26,1
341673,0,10,8,15,31,1
341673,0,10,9,10,36,1
341673,0,10,10,12,31,1
341673,0,10,10,16,21,1
341673,0,10,11,17,35,1
341674,1,7,6,12,21,1
341674,1,7,8,11,21,1
341674,1,7,8,15,36,1
341674,1,7,9,10,36,1
341674,1,7,10,12,31,1
341674,1,7,11,11,14,1
341674,1,7,11,12,22,1
341675,1,9,6,12,21,1
341675,1,9,7,16,19,1
341675,1,9,8,11,21,1
341675,1,9,9,10,36,1
341675,1,9,10,12,27,1
341675,1,9,10,12,31,1
341675,1,9,11,11,14,1
341675,1,9,11,12,22,1
341675,1,9,13,17,21,1
341676,1,10,6,12,21,1
341676,1,10,6,17,18,1
341676,1,10,6,18,20,1
341676,1,10,8,9,32,1
341676,1,10,8,12,23,1
341676,1,10,8,13,26,1
341676,1,10,8,15,31,1
341676,1,10,10,16,21,1
341676,1,10,11,11,14,1
341676,1,10,11,17,35,1
341677,1,9,6,15,30,1
341677,1,9,7,10,34,1
341677,1,9,7,18,35,1
341677,1,9,8,9,20,1
341677,1,9,8,17,20,1
341677,1,9,9,13,20,1
341677,1,9,11,15,32,1
341677,1,9,12,12,26,1
341677,1,9,12,15,36,1
341678,1,7,7,10,34,1
341678,1,7,7,18,35,1
341678,1,7,8,9,20,1
341678,1,7,8,17,20,1
341678,1,7,11,13,23,1
341678,1,7,11,15,32,1
341678,1,7,12,15,36,1
341679,0,9,7,10,34,1
341679,0,9,7,12,32,1
341679,0,9,7,18,35,1
341679,0,9,8,9,20,1
341679,0,9,8,17,20,1
341679,0,9,10,13,29,1
341679,0,9,10,14,22,1
341679,0,9,11,15,32,1
341679,0,9,12,15,36,1
341680,1,7,7,10,34,1
341680,1,7,7,18,35,1
341680,1,7,8,9,20,1
341680,1,7,8,17,20,1
341680,1,7,11,15,27,1
341680,1,7,11,15,32,1
341680,1,7,12,15,36,1
341681,0,8,7,9,33,1
341681,0,8,7,10,34,1
341681,0,8,7,18,35,1
341681,0,8,8,9,20,1
341681,0,8,8,17,20,1
341681,0,8,11,12,13,1
341681,0,8,11,15,32,1
341681,0,8,12,15,36,1
341682,1,10,7,9,33,1
341682,1,10,7,12,32,1
341682,1,10,8,14,23,1
341682,1,10,9,16,29,1
341682,1,10,10,13,29,1
341682,1,10,10,14,22,1
341682,1,10,11,12,13,1
341682,1,10,11,13,23,1
341682,1,10,11,15,27,1
341682,1,10,13,16,17,1
341683,0,8,6,11,30,1
341683,0,8,7,10,34,1
341683,0,8,7,11,32,1
341683,0,8,7,18,35,1
341683,0,8,8,9,20,1
341683,0,8,8,17,20,1
341683,0,8,11,15,32,1
341683,0,8,12,15,36,1
341684,1,11,6,12,31,1
341684,1,11,7,7,13,1
341684,1,11,7,10,14,1
341684,1,11,7,15,27,1
341684,1,11,8,14,23,1
341684,1,11,9,14,31,1
341684,1,11,10,13,31,1
341684,1,11,11,12,13,1
341684,1,11,11,12,31,1
341684,1,11,12,12,14,1
341684,1,11,13,15,17,1
341685,1,7,7,10,14,1
341685,1,7,7,10,34,1
341685,1,7,7,18,35,1
341685,1,7,8,9,20,1
341685,1,7,8,17,20,1
341685,1,7,11,15,32,1
341685,1,7,12,15,36,1
341686,1,8,5,10,29,1
341686,1,8,7,9,28,1
341686,1,8,7,11,29,1
341686,1,8,8,14,23,1
341686,1,8,9,13,31,1
341686,1,8,10,13,14,1
341686,1,8,12,17,20,1
341686,1,8,13,15,22,1
341688,1,11,5,10,28,1
341688,1,11,5,16,32,1
341688,1,11,6,7,15,1
341688,1,11,6,7,24,1
341688,1,11,7,10,23,1
341688,1,11,8,13,17,1
341688,1,11,8,14,23,1
341688,1,11,9,10,14,1
341688,1,11,9,11,17,1
341688,1,11,11,12,31,1
341688,1,11,11,12,36,1
341689,1,10,5,10,28,1
341689,1,10,5,16,32,1
341689,1,10,6,7,15,1
341689,1,10,6,7,24,1
341689,1,10,7,10,23,1
341689,1,10,8,13,17,1
341689,1,10,8,14,23,1
341689,1,10,11,12,36,1
341689,1,10,12,15,15,1
341689,1,10,15,16,32,1
341690,1,10,5,16,32,1
341690,1,10,6,7,24,1
341690,1,10,7,10,23,1
341690,1,10,8,14,23,1
341690,1,10,9,10,14,1
341690,1,10,9,11,17,1
341690,1,10,11,12,31,1
341690,1,10,11,12,36,1
341690,1,10,12,15,15,1
341690,1,10,15,16,32,1
341691,1,8,7,10,34,1
341691,1,8,7,18,35,1
341691,1,8,8,9,20,1
341691,1,8,8,12,23,1
341691,1,8,8,13,26,1
341691,1,8,8,17,20,1
341691,1,8,11,15,32,1
341691,1,8,12,15,36,1
341692,0,8,6,18,20,1
341692,0,8,7,10,34,1
341692,0,8,7,18,35,1
341692,0,8,8,9,20,1
341692,0,8,8,9,32,1
341692,0,8,8,17,20,1
341692,0,8,11,15,32,1
341692,0,8,12,15,36,1
341693,1,9,7,10,34,1
341693,1,9,7,16,19,1
341693,1,9,7,18,35,1
341693,1,9,8,9,20,1
341693,1,9,8,17,20,1
341693,1,9,10,12,27,1
341693,1,9,11,15,32,1
341693,1,9,12,15,36,1
341693,1,9,13,17,21,1
341694,1,9,6,12,21,1
341694,1,9,7,16,19,1
341694,1,9,8,11,21,1
341694,1,9,8,14,23,1
341694,1,9,9,10,36,1
341694,1,9,10,12,27,1
341694,1,9,10,12,31,1
341694,1,9,11,11,14,1
341694,1,9,13,17,21,1
341695,1,6,7,7,20,1
341695,1,6,7,10,34,1
341695,1,6,8,8,29,1
341695,1,6,8,9,20,1
341695,1,6,8,14,23,1
341695,1,6,8,17,20,1
341696,0,11,7,8,30,1
341696,0,11,7,12,32,1
341696,0,11,7,18,35,1
341696,0,11,9,16,29,1
341696,0,11,10,13,29,1
341696,0,11,10,14,22,1
341696,0,11,11,13,23,1
341696,0,11,11,15,27,1
341696,0,11,11,15,32,1
341696,0,11,12,15,36,1
341696,0,11,13,16,17,1
341697,1,7,6,12,31,1
341697,1,7,7,7,13,1
341697,1,7,7,10,34,1
341697,1,7,8,9,20,1
341697,1,7,8,14,23,1
341697,1,7,8,17,20,1
341697,1,7,13,15,17,1
341698,0,10,7,18,35,1
341698,0,10,9,12,33,1
341698,0,10,9,13,21,1
341698,0,10,9,13,22,1
341698,0,10,11,12,22,1
341698,0,10,11,15,32,1
341698,0,10,12,15,36,1
341698,0,10,13,15,22,1
341698,0,10,13,15,32,1
341698,0,10,15,15,18,1
341699,1,5,7,10,34,1
341699,1,5,8,9,20,1
341699,1,5,8,14,23,1
341699,1,5,8,15,36,1
341699,1,5,8,17,20,1
341700,0,11,6,12,21,1
341700,0,11,7,16,19,1
341700,0,11,7,18,35,1
341700,0,11,8,11,21,1
341700,0,11,9,10,36,1
341700,0,11,10,12,27,1
341700,0,11,10,12,31,1
341700,0,11,11,11,14,1
341700,0,11,11,15,32,1
341700,0,11,12,15,36,1
341700,0,11,13,17,21,1
341701,1,5,6,14,27,1
341701,1,5,7,18,35,1
341701,1,5,8,14,23,1
341701,1,5,11,15,32,1
341701,1,5,12,15,36,1
341702,1,15,6,8,16,1
341702,1,15,6,10,20,1
341702,1,15,6,10,30,1
341702,1,15,6,12,31,1
341702,1,15,6,14,27,1
341702,1,15,6,15,30,1
341702,1,15,7,9,33,1
341702,1,15,7,10,34,1
341702,1,15,7,11,22,1
341702,1,15,8,9,20,1
341702,1,15,8,17,20,1
341702,1,15,9,13,20,1
341702,1,15,10,11,29,1
341702,1,15,12,12,26,1
341702,1,15,12,16,27,1
341703,1,14,6,8,16,1
341703,1,14,6,10,30,1
341703,1,14,6,12,31,1
341703,1,14,6,14,27,1
341703,1,14,6,15,30,1
341703,1,14,7,7,20,1
341703,1,14,7,9,33,1
341703,1,14,7,10,34,1
341703,1,14,7,11,22,1
341703,1,14,8,8,29,1
341703,1,14,8,9,20,1
341703,1,14,8,17,20,1
341703,1,14,9,13,20,1
341703,1,14,12,12,26,1
341704,1,11,7,8,30,1
341704,1,11,7,9,33,1
341704,1,11,7,10,34,1
341704,1,11,7,12,32,1
341704,1,11,8,9,20,1
341704,1,11,8,17,20,1
341704,1,11,10,13,29,1
341704,1,11,10,14,22,1
341704,1,11,11,12,13,1
341704,1,11,11,13,23,1
341704,1,11,11,15,27,1
341705,1,5,7,8,30,1
341705,1,5,7,18,35,1
341705,1,5,8,14,23,1
341705,1,5,11,15,32,1
341705,1,5,12,15,36,1
341707,1,12,6,11,30,1
341707,1,12,6,12,31,1
341707,1,12,7,7,13,1
