sku_counts,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration,sku_min_length,sku_max_length,sku_std_length,sku_min_width,sku_max_width,sku_std_width,sku_min_height,sku_max_height,sku_std_height,l_to_L_ratio_avg,l_to_L_ratio_min,l_to_L_ratio_max,l_to_L_ratio_std,h_to_H_ratio_avg,h_to_H_ratio_min,h_to_H_ratio_max,h_to_H_ratio_std,w_to_W_ratio_avg,w_to_W_ratio_min,w_to_W_ratio_max,w_to_W_ratio_std,wl_to_vehicle_wl_avg,wl_to_vehicle_wl_min,wl_to_vehicle_wl_max,wl_to_vehicle_wl_std,wl_to_vehicle_wl_total,instance_source,order_id
3,30866.0,0.0,0.0,0.0,61.0,46.0,11.0,5.545454545454546,60.0,25.0,30.0,-47598.0,0.3333333333333333,61.0,61.0,0.0,46.0,46.0,0.0,11.0,11.0,0.0,1.0166666666666666,1.0166666666666666,1.0166666666666666,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,1.84,1.84,1.84,0.0,1.8706666666666667,1.8706666666666667,1.8706666666666667,0.0,5.612,BSP_100_O6_3_3_4.xml,23
1,53136.0,0.0,0.0,0.0,41.0,36.0,36.0,1.1388888888888888,60.0,25.0,30.0,-8136.0,1.0,41.0,41.0,0.0,36.0,36.0,0.0,36.0,36.0,0.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.0,1.2,1.2,1.2,0.0,1.44,1.44,1.44,0.0,0.984,0.984,0.984,0.0,0.984,BSP_100_O6_3_3_4.xml,24
2,3484.5,0.5,4.5,4.5,16.5,14.5,14.5,1.3076923076923077,60.0,25.0,30.0,38031.0,0.5877457310948486,16.0,17.0,0.7071067811865476,13.0,16.0,2.1213203435596424,13.0,16.0,2.1213203435596424,0.275,0.26666666666666666,0.2833333333333333,0.01178511301977579,0.48333333333333334,0.43333333333333335,0.5333333333333333,0.07071067811865474,0.5800000000000001,0.52,0.64,0.08485281374238571,0.159,0.14733333333333334,0.17066666666666666,0.016499158227686096,0.318,BSP_100_O6_3_3_4.xml,25
3,5376.0,0.0,0.0,0.0,21.0,16.0,16.0,1.3125,60.0,25.0,30.0,28872.0,0.3333333333333333,21.0,21.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.3499999999999999,0.35,0.35,6.798699777552591e-17,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.64,0.64,0.64,0.0,0.224,0.224,0.224,0.0,0.672,BSP_100_O6_3_3_4.xml,26
1,142800.0,0.0,0.0,0.0,85.0,42.0,40.0,2.125,60.0,25.0,30.0,-97800.0,1.0,85.0,85.0,0.0,42.0,42.0,0.0,40.0,40.0,0.0,1.4166666666666667,1.4166666666666667,1.4166666666666667,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.68,1.68,1.68,0.0,2.38,2.38,2.38,0.0,2.38,BSP_100_O6_3_3_4.xml,27
1,19140.0,0.0,0.0,0.0,30.0,29.0,22.0,1.3636363636363635,60.0,25.0,30.0,25860.0,1.0,30.0,30.0,0.0,29.0,29.0,0.0,22.0,22.0,0.0,0.5,0.5,0.5,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0,1.16,1.16,1.16,0.0,0.58,0.58,0.58,0.0,0.58,BSP_100_O6_3_3_4.xml,28
1,38440.0,0.0,0.0,0.0,40.0,31.0,31.0,1.2903225806451613,60.0,25.0,30.0,6560.0,1.0,40.0,40.0,0.0,31.0,31.0,0.0,31.0,31.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0333333333333334,1.0333333333333334,1.0333333333333334,0.0,1.24,1.24,1.24,0.0,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.0,0.8266666666666667,BSP_100_O6_3_3_4.xml,29
2,3861.0,0.0,0.0,0.0,39.0,11.0,9.0,4.333333333333333,60.0,25.0,30.0,37278.0,0.5,39.0,39.0,0.0,11.0,11.0,0.0,9.0,9.0,0.0,0.65,0.65,0.65,0.0,0.3,0.3,0.3,0.0,0.44,0.44,0.44,0.0,0.286,0.286,0.286,0.0,0.572,BSP_100_O6_3_3_4.xml,30
1,14384.0,0.0,0.0,0.0,31.0,29.0,16.0,1.9375,60.0,25.0,30.0,30616.0,1.0,31.0,31.0,0.0,29.0,29.0,0.0,16.0,16.0,0.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.16,1.16,1.16,0.0,0.5993333333333334,0.5993333333333334,0.5993333333333334,0.0,0.5993333333333334,BSP_100_O6_3_3_4.xml,31
1,11492.0,0.0,0.0,0.0,26.0,26.0,17.0,1.5294117647058822,60.0,25.0,30.0,33508.0,1.0,26.0,26.0,0.0,26.0,26.0,0.0,17.0,17.0,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,1.04,1.04,1.04,0.0,0.45066666666666666,0.45066666666666666,0.45066666666666666,0.0,0.45066666666666666,BSP_100_O6_3_3_4.xml,32
1,2160.0,0.0,0.0,0.0,18.0,12.0,10.0,1.8,60.0,25.0,30.0,42840.0,1.0,18.0,18.0,0.0,12.0,12.0,0.0,10.0,10.0,0.0,0.3,0.3,0.3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.48,0.48,0.48,0.0,0.144,0.144,0.144,0.0,0.144,BSP_100_O6_3_3_4.xml,33
1,16000.0,0.0,0.0,0.0,40.0,25.0,16.0,2.5,60.0,25.0,30.0,29000.0,1.0,40.0,40.0,0.0,25.0,25.0,0.0,16.0,16.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,BSP_100_O6_3_3_4.xml,34
2,2898.0,0.0,0.5,2.0,21.0,12.5,11.0,2.1,60.0,25.0,30.0,39204.0,0.5652173913043478,21.0,21.0,0.0,12.0,13.0,0.7071067811865476,10.0,12.0,1.4142135623730951,0.35,0.35,0.35,0.0,0.3666666666666667,0.3333333333333333,0.4,0.0471404520791032,0.5,0.48,0.52,0.028284271247461926,0.175,0.168,0.182,0.009899494936611655,0.35,BSP_100_O6_3_3_4.xml,35
2,56700.0,0.0,0.0,0.0,105.0,30.0,18.0,5.833333333333333,60.0,25.0,30.0,-68400.0,0.5,105.0,105.0,0.0,30.0,30.0,0.0,18.0,18.0,0.0,1.75,1.75,1.75,0.0,0.6,0.6,0.6,0.0,1.2,1.2,1.2,0.0,2.1,2.1,2.1,0.0,4.2,BSP_100_O6_3_3_4.xml,36
1,134871.0,0.0,0.0,0.0,67.0,61.0,33.0,2.0303030303030303,60.0,25.0,30.0,-89871.0,1.0,67.0,67.0,0.0,61.0,61.0,0.0,33.0,33.0,0.0,1.1166666666666667,1.1166666666666667,1.1166666666666667,0.0,1.1,1.1,1.1,0.0,2.44,2.44,2.44,0.0,2.724666666666667,2.724666666666667,2.724666666666667,0.0,2.724666666666667,BSP_100_O6_3_3_4.xml,37
1,10164.0,0.0,0.0,0.0,22.0,22.0,21.0,1.0476190476190477,60.0,25.0,30.0,34836.0,1.0,22.0,22.0,0.0,22.0,22.0,0.0,21.0,21.0,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,0.7,0.7,0.7,0.0,0.88,0.88,0.88,0.0,0.32266666666666666,0.32266666666666666,0.32266666666666666,0.0,0.32266666666666666,BSP_100_O6_3_3_4.xml,38
1,1925.0,0.0,0.0,0.0,25.0,11.0,7.0,3.5714285714285716,60.0,25.0,30.0,43075.0,1.0,25.0,25.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.0,0.44,0.44,0.44,0.0,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.0,0.18333333333333332,BSP_100_O6_3_3_4.xml,39
2,10885.0,0.5,4.5,4.5,24.5,21.5,20.5,1.263157894736842,60.0,25.0,30.0,23230.0,0.5810748736793753,24.0,25.0,0.7071067811865476,20.0,23.0,2.1213203435596424,19.0,22.0,2.1213203435596424,0.4083333333333333,0.4,0.4166666666666667,0.01178511301977579,0.6833333333333333,0.6333333333333333,0.7333333333333333,0.07071067811865474,0.8600000000000001,0.8,0.92,0.08485281374238571,0.3516666666666667,0.32,0.38333333333333336,0.044783429475148025,0.7033333333333334,BSP_100_O6_3_3_4.xml,40
1,34800.0,0.0,0.0,0.0,60.0,29.0,20.0,3.0,60.0,25.0,30.0,10200.0,1.0,60.0,60.0,0.0,29.0,29.0,0.0,20.0,20.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,1.16,BSP_100_O6_3_3_4.xml,41
1,768.0,0.0,0.0,0.0,16.0,16.0,3.0,5.333333333333333,60.0,25.0,30.0,44232.0,1.0,16.0,16.0,0.0,16.0,16.0,0.0,3.0,3.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.1,0.1,0.1,0.0,0.64,0.64,0.64,0.0,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.0,0.17066666666666666,BSP_100_O6_3_3_4.xml,42
1,2800.0,0.0,0.0,0.0,28.0,20.0,5.0,5.6,60.0,25.0,30.0,42200.0,1.0,28.0,28.0,0.0,20.0,20.0,0.0,5.0,5.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8,0.8,0.8,0.0,0.37333333333333335,0.37333333333333335,0.37333333333333335,0.0,0.37333333333333335,BSP_100_O6_3_3_4.xml,43
1,270000.0,0.0,0.0,0.0,90.0,60.0,50.0,1.8,60.0,25.0,30.0,-225000.0,1.0,90.0,90.0,0.0,60.0,60.0,0.0,50.0,50.0,0.0,1.5,1.5,1.5,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,2.4,2.4,2.4,0.0,3.6,3.6,3.6,0.0,3.6,BSP_100_O6_3_3_4.xml,44
1,91000.0,0.0,0.0,0.0,104.0,35.0,25.0,4.16,60.0,25.0,30.0,-46000.0,1.0,104.0,104.0,0.0,35.0,35.0,0.0,25.0,25.0,0.0,1.7333333333333334,1.7333333333333334,1.7333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.4,1.4,1.4,0.0,2.4266666666666667,2.4266666666666667,2.4266666666666667,0.0,2.4266666666666667,BSP_100_O6_3_3_4.xml,45
1,9360.0,0.0,0.0,0.0,65.0,12.0,12.0,5.416666666666667,60.0,25.0,30.0,35640.0,1.0,65.0,65.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,1.0833333333333333,1.0833333333333333,1.0833333333333333,0.0,0.4,0.4,0.4,0.0,0.48,0.48,0.48,0.0,0.52,0.52,0.52,0.0,0.52,BSP_100_O6_3_3_4.xml,46
2,3060.0,0.0,0.0,0.0,17.0,15.0,12.0,1.4166666666666667,60.0,25.0,30.0,38880.0,0.5,17.0,17.0,0.0,15.0,15.0,0.0,12.0,12.0,0.0,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.0,0.4,0.4,0.4,0.0,0.6,0.6,0.6,0.0,0.17,0.17,0.17,0.0,0.34,BSP_100_O6_3_3_4.xml,47
1,102541.0,0.0,0.0,0.0,61.0,41.0,41.0,1.4878048780487805,60.0,25.0,30.0,-57541.0,1.0,61.0,61.0,0.0,41.0,41.0,0.0,41.0,41.0,0.0,1.0166666666666666,1.0166666666666666,1.0166666666666666,0.0,1.3666666666666667,1.3666666666666667,1.3666666666666667,0.0,1.64,1.64,1.64,0.0,1.6673333333333333,1.6673333333333333,1.6673333333333333,0.0,1.6673333333333333,BSP_100_O6_3_3_4.xml,48
1,39401.0,0.0,0.0,0.0,41.0,31.0,31.0,1.3225806451612903,60.0,25.0,30.0,5599.0,1.0,41.0,41.0,0.0,31.0,31.0,0.0,31.0,31.0,0.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.0,1.0333333333333334,1.0333333333333334,1.0333333333333334,0.0,1.24,1.24,1.24,0.0,0.8473333333333334,0.8473333333333334,0.8473333333333334,0.0,0.8473333333333334,BSP_100_O6_3_3_4.xml,49
1,35525.0,0.0,0.0,0.0,35.0,35.0,29.0,1.206896551724138,60.0,25.0,30.0,9475.0,1.0,35.0,35.0,0.0,35.0,35.0,0.0,29.0,29.0,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,1.4,1.4,1.4,0.0,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.0,0.8166666666666667,BSP_100_O6_3_3_4.xml,50
2,10500.0,0.0,0.0,0.0,35.0,25.0,12.0,2.9166666666666665,60.0,25.0,30.0,24000.0,0.5,35.0,35.0,0.0,25.0,25.0,0.0,12.0,12.0,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,0.4,0.4,0.4,0.0,1.0,1.0,1.0,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,1.1666666666666667,BSP_100_O6_3_3_4.xml,51
1,5544.0,0.0,0.0,0.0,22.0,18.0,14.0,1.5714285714285714,60.0,25.0,30.0,39456.0,1.0,22.0,22.0,0.0,18.0,18.0,0.0,14.0,14.0,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.72,0.72,0.72,0.0,0.264,0.264,0.264,0.0,0.264,BSP_100_O6_3_3_4.xml,52
1,13600.0,0.0,0.0,0.0,40.0,34.0,10.0,4.0,60.0,25.0,30.0,31400.0,1.0,40.0,40.0,0.0,34.0,34.0,0.0,10.0,10.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.36,1.36,1.36,0.0,0.9066666666666666,0.9066666666666666,0.9066666666666666,0.0,0.9066666666666666,BSP_100_O6_3_3_4.xml,53
1,5434.0,0.0,0.0,0.0,22.0,19.0,13.0,1.6923076923076923,60.0,25.0,30.0,39566.0,1.0,22.0,22.0,0.0,19.0,19.0,0.0,13.0,13.0,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.76,0.76,0.76,0.0,0.2786666666666667,0.2786666666666667,0.2786666666666667,0.0,0.2786666666666667,BSP_100_O6_3_3_4.xml,54
1,30345.0,0.0,0.0,0.0,105.0,17.0,17.0,6.176470588235294,60.0,25.0,30.0,14655.0,1.0,105.0,105.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,1.75,1.75,1.75,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.68,0.68,0.68,0.0,1.19,1.19,1.19,0.0,1.19,BSP_100_O6_3_3_4.xml,55
1,11544.0,0.0,0.0,0.0,37.0,24.0,13.0,2.8461538461538463,60.0,25.0,30.0,33456.0,1.0,37.0,37.0,0.0,24.0,24.0,0.0,13.0,13.0,0.0,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.96,0.96,0.96,0.0,0.592,0.592,0.592,0.0,0.592,BSP_100_O6_3_3_4.xml,56
1,5733.0,0.0,0.0,0.0,21.0,21.0,13.0,1.6153846153846154,60.0,25.0,30.0,39267.0,1.0,21.0,21.0,0.0,21.0,21.0,0.0,13.0,13.0,0.0,0.35,0.35,0.35,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.84,0.84,0.84,0.0,0.294,0.294,0.294,0.0,0.294,BSP_100_O6_3_3_4.xml,57
1,1782.0,0.0,0.0,0.0,33.0,27.0,2.0,16.5,60.0,25.0,30.0,43218.0,1.0,33.0,33.0,0.0,27.0,27.0,0.0,2.0,2.0,0.0,0.55,0.55,0.55,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,1.08,1.08,1.08,0.0,0.594,0.594,0.594,0.0,0.594,BSP_100_O6_3_3_4.xml,58
2,3360.0,0.0,0.0,0.0,21.0,20.0,8.0,2.625,60.0,25.0,30.0,38280.0,0.5,21.0,21.0,0.0,20.0,20.0,0.0,8.0,8.0,0.0,0.35,0.35,0.35,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.8,0.8,0.8,0.0,0.28,0.28,0.28,0.0,0.56,BSP_100_O6_3_3_4.xml,59
1,39960.0,0.0,0.0,0.0,40.0,37.0,27.0,1.4814814814814814,60.0,25.0,30.0,5040.0,1.0,40.0,40.0,0.0,37.0,37.0,0.0,27.0,27.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.9,0.9,0.9,0.0,1.48,1.48,1.48,0.0,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.0,0.9866666666666667,BSP_100_O6_3_3_4.xml,60
2,528.0,0.0,0.0,0.0,16.0,11.0,3.0,5.333333333333333,60.0,25.0,30.0,43944.0,0.5,16.0,16.0,0.0,11.0,11.0,0.0,3.0,3.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.1,0.1,0.1,0.0,0.44,0.44,0.44,0.0,0.11733333333333333,0.11733333333333333,0.11733333333333333,0.0,0.23466666666666666,BSP_100_O6_3_3_4.xml,61
1,2800.0,0.0,0.0,0.0,25.0,14.0,8.0,3.125,60.0,25.0,30.0,42200.0,1.0,25.0,25.0,0.0,14.0,14.0,0.0,8.0,8.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.56,0.56,0.56,0.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.0,0.23333333333333334,BSP_100_O6_3_3_4.xml,62
1,1620.0,0.0,0.0,0.0,18.0,15.0,6.0,3.0,60.0,25.0,30.0,43380.0,1.0,18.0,18.0,0.0,15.0,15.0,0.0,6.0,6.0,0.0,0.3,0.3,0.3,0.0,0.2,0.2,0.2,0.0,0.6,0.6,0.6,0.0,0.18,0.18,0.18,0.0,0.18,BSP_100_O6_3_3_4.xml,63
1,37500.0,0.0,0.0,0.0,50.0,50.0,15.0,3.3333333333333335,60.0,25.0,30.0,7500.0,1.0,50.0,50.0,0.0,50.0,50.0,0.0,15.0,15.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.5,0.5,0.5,0.0,2.0,2.0,2.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,BSP_100_O6_3_3_4.xml,64
1,34850.0,0.0,0.0,0.0,41.0,34.0,25.0,1.64,60.0,25.0,30.0,10150.0,1.0,41.0,41.0,0.0,34.0,34.0,0.0,25.0,25.0,0.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.36,1.36,1.36,0.0,0.9293333333333333,0.9293333333333333,0.9293333333333333,0.0,0.9293333333333333,BSP_100_O6_3_3_4.xml,65
1,15400.0,0.0,0.0,0.0,28.0,25.0,22.0,1.2727272727272727,60.0,25.0,30.0,29600.0,1.0,28.0,28.0,0.0,25.0,25.0,0.0,22.0,22.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0,1.0,1.0,1.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,BSP_100_O6_3_3_4.xml,66
2,11500.0,0.0,0.0,0.0,100.0,23.0,5.0,20.0,60.0,25.0,30.0,22000.0,0.5,100.0,100.0,0.0,23.0,23.0,0.0,5.0,5.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.92,0.92,0.92,0.0,1.5333333333333334,1.5333333333333334,1.5333333333333334,0.0,3.066666666666667,BSP_100_O6_3_3_4.xml,67
3,3344.0,0.0,0.0,0.0,19.0,16.0,11.0,1.7272727272727273,60.0,25.0,30.0,34968.0,0.3333333333333333,19.0,19.0,0.0,16.0,16.0,0.0,11.0,11.0,0.0,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,0.64,0.64,0.64,0.0,0.20266666666666666,0.20266666666666666,0.20266666666666666,0.0,0.608,BSP_100_O6_3_3_4.xml,68
1,26000.0,0.0,0.0,0.0,65.0,25.0,16.0,4.0625,60.0,25.0,30.0,19000.0,1.0,65.0,65.0,0.0,25.0,25.0,0.0,16.0,16.0,0.0,1.0833333333333333,1.0833333333333333,1.0833333333333333,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.0,1.0,1.0,0.0,1.0833333333333333,1.0833333333333333,1.0833333333333333,0.0,1.0833333333333333,BSP_100_O6_3_3_4.xml,69
1,26880.0,0.0,0.0,0.0,32.0,30.0,28.0,1.1428571428571428,60.0,25.0,30.0,18120.0,1.0,32.0,32.0,0.0,30.0,30.0,0.0,28.0,28.0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,1.2,1.2,1.2,0.0,0.64,0.64,0.64,0.0,0.64,BSP_100_O6_3_3_4.xml,70
1,7680.0,0.0,0.0,0.0,32.0,20.0,12.0,2.6666666666666665,60.0,25.0,30.0,37320.0,1.0,32.0,32.0,0.0,20.0,20.0,0.0,12.0,12.0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.4,0.4,0.4,0.0,0.8,0.8,0.8,0.0,0.4266666666666667,0.4266666666666667,0.4266666666666667,0.0,0.4266666666666667,BSP_100_O6_3_3_4.xml,71
2,22500.0,450.0,40.5,4.5,45.0,24.5,18.5,3.0,60.0,25.0,30.0,0.0,0.7733333333333333,30.0,60.0,21.213203435596427,20.0,29.0,6.363961030678928,17.0,20.0,2.1213203435596424,0.75,0.5,1.0,0.3535533905932738,0.6166666666666667,0.5666666666666667,0.6666666666666666,0.07071067811865474,0.98,0.8,1.16,0.25455844122715704,0.78,0.4,1.16,0.5374011537017761,1.56,BSP_100_O6_3_3_4.xml,72
1,7830.0,0.0,0.0,0.0,29.0,18.0,15.0,1.9333333333333333,60.0,25.0,30.0,37170.0,1.0,29.0,29.0,0.0,18.0,18.0,0.0,15.0,15.0,0.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.0,0.5,0.5,0.5,0.0,0.72,0.72,0.72,0.0,0.348,0.348,0.348,0.0,0.348,BSP_100_O6_3_3_4.xml,73
2,14130.0,162.0,162.0,50.0,27.0,26.0,15.0,1.8,60.0,25.0,30.0,16740.0,0.89171974522293,18.0,36.0,12.727922061357855,17.0,35.0,12.727922061357855,10.0,20.0,7.0710678118654755,0.44999999999999996,0.3,0.6,0.21213203435596426,0.5,0.3333333333333333,0.6666666666666666,0.23570226039551584,1.04,0.68,1.4,0.5091168824543141,0.522,0.204,0.84,0.4497199128346442,1.044,BSP_100_O6_3_3_4.xml,74
1,3128.0,0.0,0.0,0.0,34.0,23.0,4.0,8.5,60.0,25.0,30.0,41872.0,1.0,34.0,34.0,0.0,23.0,23.0,0.0,4.0,4.0,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.92,0.92,0.92,0.0,0.5213333333333333,0.5213333333333333,0.5213333333333333,0.0,0.5213333333333333,BSP_100_O6_3_3_4.xml,75
1,34776.0,0.0,0.0,0.0,46.0,36.0,21.0,2.1904761904761907,60.0,25.0,30.0,10224.0,1.0,46.0,46.0,0.0,36.0,36.0,0.0,21.0,21.0,0.0,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.0,0.7,0.7,0.7,0.0,1.44,1.44,1.44,0.0,1.104,1.104,1.104,0.0,1.104,BSP_100_O6_3_3_4.xml,76
1,5408.0,0.0,0.0,0.0,26.0,26.0,8.0,3.25,60.0,25.0,30.0,39592.0,1.0,26.0,26.0,0.0,26.0,26.0,0.0,8.0,8.0,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,1.04,1.04,1.04,0.0,0.45066666666666666,0.45066666666666666,0.45066666666666666,0.0,0.45066666666666666,BSP_100_O6_3_3_4.xml,77
1,43750.0,0.0,0.0,0.0,50.0,35.0,25.0,2.0,60.0,25.0,30.0,1250.0,1.0,50.0,50.0,0.0,35.0,35.0,0.0,25.0,25.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.4,1.4,1.4,0.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,1.1666666666666667,BSP_100_O6_3_3_4.xml,78
1,10080.0,0.0,0.0,0.0,42.0,20.0,12.0,3.5,60.0,25.0,30.0,34920.0,1.0,42.0,42.0,0.0,20.0,20.0,0.0,12.0,12.0,0.0,0.7,0.7,0.7,0.0,0.4,0.4,0.4,0.0,0.8,0.8,0.8,0.0,0.56,0.56,0.56,0.0,0.56,BSP_100_O6_3_3_4.xml,79
1,13464.0,0.0,0.0,0.0,34.0,22.0,18.0,1.8888888888888888,60.0,25.0,30.0,31536.0,1.0,34.0,34.0,0.0,22.0,22.0,0.0,18.0,18.0,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.6,0.6,0.6,0.0,0.88,0.88,0.88,0.0,0.49866666666666665,0.49866666666666665,0.49866666666666665,0.0,0.49866666666666665,BSP_100_O6_3_3_4.xml,80
1,64800.0,0.0,0.0,0.0,60.0,40.0,27.0,2.2222222222222223,60.0,25.0,30.0,-19800.0,1.0,60.0,60.0,0.0,40.0,40.0,0.0,27.0,27.0,0.0,1.0,1.0,1.0,0.0,0.9,0.9,0.9,0.0,1.6,1.6,1.6,0.0,1.6,1.6,1.6,0.0,1.6,BSP_100_O6_3_3_4.xml,81
1,13800.0,0.0,0.0,0.0,30.0,23.0,20.0,1.5,60.0,25.0,30.0,31200.0,1.0,30.0,30.0,0.0,23.0,23.0,0.0,20.0,20.0,0.0,0.5,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.92,0.92,0.92,0.0,0.46,0.46,0.46,0.0,0.46,BSP_100_O6_3_3_4.xml,82
2,3952.0,0.0,0.0,0.0,19.0,16.0,13.0,1.4615384615384615,60.0,25.0,30.0,37096.0,0.5,19.0,19.0,0.0,16.0,16.0,0.0,13.0,13.0,0.0,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.64,0.64,0.64,0.0,0.20266666666666666,0.20266666666666666,0.20266666666666666,0.0,0.4053333333333333,BSP_100_O6_3_3_4.xml,83
1,74970.0,0.0,0.0,0.0,49.0,45.0,34.0,1.4411764705882353,60.0,25.0,30.0,-29970.0,1.0,49.0,49.0,0.0,45.0,45.0,0.0,34.0,34.0,0.0,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.0,1.1333333333333333,1.1333333333333333,1.1333333333333333,0.0,1.8,1.8,1.8,0.0,1.47,1.47,1.47,0.0,1.47,BSP_100_O6_3_3_4.xml,84
