q90_w_to_W,spare_cap_x_height_tail,n_long_and_wide
0.5680000000000001,9104.444444444443,1
0.56,4322.666666666666,1
0.5640000000000001,8006.5,1
0.56,2723.6363636363635,1
0.5640000000000001,8566.0,0
0.56,2199.5555555555557,1
0.56,2201.6,0
0.56,12048.0,0
0.5760000000000001,10343.571428571428,0
0.5680000000000001,8586.222222222223,0
0.528,6535.0,1
0.56,4169.0,0
0.56,8298.0,0
0.56,1635.0,1
0.5800000000000001,9069.0,0
0.552,2991.0769230769233,1
0.5720000000000001,8396.625,0
0.56,4248.818181818181,0
0.528,7854.666666666666,1
0.56,3609.75,0
0.56,1338.909090909091,1
0.5720000000000001,0.0,1
0.536,15816.0,0
0.5720000000000001,5236.0,1
0.56,5985.909090909091,2
0.592,0.0,0
0.5680000000000001,8430.666666666666,2
0.56,5815.200000000001,0
0.6,4739.833333333333,1
0.56,1578.3076923076924,0
0.588,0.0,1
0.596,2134.5,1
0.5680000000000001,6012.333333333333,2
0.528,12003.2,0
0.584,5808.8,2
0.56,8444.888888888889,0
0.56,-381.1764705882353,1
0.592,1532.769230769231,0
0.56,963.8571428571428,1
0.56,3914.5454545454545,2
0.544,12426.666666666666,0
0.5760000000000001,2977.142857142857,2
0.512,15545.714285714284,0
0.56,3708.0,1
0.56,2638.285714285714,0
0.512,0.0,1
0.56,1636.5,0
0.544,5549.6,1
0.544,0.0,0
0.56,623.8571428571428,1
0.56,4561.923076923077,0
0.56,4874.666666666666,0
0.496,9717.777777777777,0
0.588,8641.0,1
0.596,2247.1666666666665,0
0.56,0.0,1
0.5680000000000001,2343.555555555555,0
0.5760000000000001,3533.0,1
0.5800000000000001,10089.0,0
0.56,4516.0,1
0.56,2006.4,0
0.5800000000000001,4392.5,1
0.5720000000000001,5384.75,1
0.56,4198.181818181818,2
0.588,8840.0,0
0.56,1796.6666666666665,1
0.588,0.0,0
0.56,1592.5,1
0.56,6712.333333333333,1
0.5800000000000001,8922.666666666666,1
0.56,6782.8,0
0.6,2126.111111111111,1
0.56,3812.5714285714284,0
0.5760000000000001,3837.5714285714284,0
0.56,1294.6153846153848,1
0.6,4163.285714285714,0
0.56,1554.0,1
0.56,1176.0,1
0.56,8091.11111111111,1
0.584,5968.0,1
0.56,9063.0,0
0.588,7997.0,1
0.6,3207.818181818182,0
0.5640000000000001,2982.2000000000003,1
0.56,7818.636363636363,0
0.48800000000000004,11042.142857142857,1
0.56,1813.4285714285713,0
0.56,7554.285714285714,1
0.56,2025.7142857142858,0
0.5760000000000001,8549.42857142857,0
0.5640000000000001,0.0,1
0.56,7438.636363636363,1
0.5640000000000001,3149.4,0
0.56,4687.083333333334,2
0.5800000000000001,4393.333333333333,1
0.56,8916.0,1
0.5640000000000001,7256.400000000001,1
0.56,11475.2,1
0.56,9021.333333333332,1
0.56,7940.0,1
0.56,6027.200000000001,1
0.5760000000000001,7813.428571428571,0
0.56,1701.7857142857142,1
0.56,6666.400000000001,0
0.56,-457.5,1
0.5120000000000001,8711.0,0
0.56,-964.2352941176471,1
0.56,9785.333333333332,0
0.5680000000000001,6818.333333333333,1
0.556,3885.6666666666665,0
0.56,9317.333333333332,1
0.56,1386.6666666666665,0
0.56,-231.52941176470588,0
0.56,1030.6666666666665,1
0.56,9673.333333333332,0
0.56,4146.666666666666,0
0.56,3456.8181818181815,0
0.56,9310.666666666666,1
0.56,2790.75,0
0.56,6418.400000000001,0
0.56,4790.769230769231,1
0.6,1299.5454545454545,0
0.56,6380.0,1
0.596,1065.25,0
0.5880000000000001,1138.142857142857,0
0.56,2069.833333333333,1
0.5680000000000001,5062.0,1
0.5720000000000001,0.0,0
0.56,4109.142857142857,1
0.6,1591.9,0
0.56,5046.0,1
0.6,1309.7272727272727,0
0.4880000000000001,0.0,1
0.592,1475.5384615384617,0
0.592,1615.2307692307693,1
0.56,0.0,0
0.6,4171.8,1
0.56,0.0,0
0.5720000000000001,3355.5,1
0.5680000000000001,1982.111111111111,0
0.5760000000000001,4050.8571428571427,1
0.52,6051.0,1
0.24,0.0,0
0.512,4440.0,1
0.356,0.0,1
0.56,4487.0,0
0.44,3142.5,0
0.56,2722.3636363636365,2
0.512,1588.9411764705883,0
0.52,1562.1818181818182,2
0.48,2637.0666666666666,0
0.552,2004.1538461538462,0
0.512,967.2941176470588,0
0.48,3843.923076923077,0
0.528,4089.2999999999997,1
0.528,5955.5,2
0.52,3274.909090909091,1
0.524,2632.8,2
0.48,4093.4545454545455,2
0.56,3885.4,1
0.488,3785.7777777777774,2
0.544,4921.25,1
0.484,2472.4,3
0.47200000000000003,3745.285714285714,3
0.52,3504.0,1
0.512,5358.153846153847,1
0.504,4610.0,2
0.48,1696.5,3
0.44,2072.4545454545455,3
0.48,2212.333333333333,1
0.456,2970.0,1
0.44,1751.9999999999998,4
0.52,2197.818181818182,2
0.48,5034.0,1
0.48,2075.2000000000003,1
0.444,1872.2,3
0.456,0.0,1
0.56,0.0,1
0.46399999999999997,3036.2000000000003,0
0.532,0.0,0
0.512,2741.3076923076924,2
0.532,2902.875,0
0.44,6923.75,2
0.52,461.5,0
0.44,6224.545454545454,3
0.496,3193.7777777777774,2
0.524,2552.4,2
0.48,2510.333333333333,2
0.5040000000000001,4227.692307692308,2
0.44,6980.0,2
0.48,1795.6000000000001,1
0.44,4120.0,3
0.448,3262.8888888888887,2
0.444,5713.8,2
0.52,2286.1666666666665,2
0.52,3496.5454545454545,1
0.552,1661.769230769231,0
0.512,423.1764705882353,0
0.5760000000000001,385.764705882353,0
0.48,1952.2857142857142,2
0.48,-300.5,2
0.528,646.9333333333333,1
0.56,332.40000000000003,1
0.56,1003.7647058823529,1
0.52,1506.0,2
0.536,5666.0,1
0.548,398.57142857142856,3
0.52,0.0,0
0.516,1232.75,1
0.52,514.125,2
0.356,0.0,0
0.508,890.3571428571428,2
0.532,4789.0,0
0.46399999999999997,3152.4,0
0.456,9109.42857142857,0
0.46399999999999997,2689.866666666667,1
0.476,4312.25,0
0.44,2677.5,1
0.44,3102.4,0
0.508,7363.25,0
0.512,2230.846153846154,3
0.46399999999999997,2787.8,0
0.536,5562.0,0
0.48,6042.818181818181,1
0.52,2035.9090909090908,2
0.48,2446.6666666666665,3
0.448,3114.4444444444443,2
0.532,0.0,2
0.448,12747.2,1
0.512,4559.692307692308,1
0.48,14796.5,0
0.536,3069.777777777778,3
0.504,-2608.6666666666665,3
0.36400000000000005,8706.0,1
0.48799999999999993,3244.8,3
0.48,1828.5714285714284,3
0.52,3085.2307692307695,1
0.49600000000000005,0.0,1
0.48,2725.846153846154,3
0.496,-389.11764705882354,3
0.556,2638.0,0
0.48,2627.6923076923076,2
0.47200000000000003,175.3846153846154,3
0.48400000000000004,-2079.0,3
0.48,4082.9999999999995,1
0.504,6025.0,0
0.496,3051.111111111111,3
0.56,1596.0,4
0.452,5683.0,2
0.48,7800.0,2
0.48,1395.2727272727273,4
0.56,3100.5454545454545,0
0.52,1307.375,0
0.56,5192.444444444444,0
0.52,1676.2857142857142,1
0.49200000000000005,1066.8333333333333,0
0.48,1899.111111111111,0
0.56,2357.8888888888887,0
0.52,3488.727272727273,0
0.5640000000000001,4081.2,1
0.48799999999999993,2264.6,2
0.56,3477.818181818182,0
0.528,2687.111111111111,0
0.5440000000000002,1315.076923076923,0
0.52,3198.4615384615386,1
0.456,2006.3529411764705,0
0.516,1837.5,2
0.52,4200.727272727273,1
0.44,2528.454545454545,2
0.48,2847.0769230769233,0
0.52,2028.8,1
0.56,2146.0,3
0.5360000000000001,1874.8571428571427,0
0.536,3442.0,2
0.496,3580.4444444444443,3
0.5440000000000002,2276.3076923076924,0
0.548,1816.5714285714284,0
0.56,0.0,1
0.48,2790.0,0
0.48,1548.0,2
0.56,2272.0,3
0.476,1604.5,2
0.552,2946.333333333333,0
0.5,2109.0,1
0.492,2789.625,3
0.468,2981.7142857142853,2
0.5360000000000001,926.0,0
0.52,3131.454545454545,2
0.508,4696.428571428572,1
0.496,5424.0,3
0.444,4020.8999999999996,2
0.44,6312.5,2
0.45999999999999996,1826.0625,0
0.52,1556.7272727272727,2
0.536,2828.6666666666665,2
0.508,2922.8571428571427,1
0.5360000000000001,2269.142857142857,0
0.552,2268.923076923077,0
0.528,4765.2,1
0.528,4070.4,1
0.508,3814.285714285714,1
0.496,3660.4444444444443,3
0.532,521.4444444444445,0
0.544,6565.75,1
0.49200000000000005,1158.0,0
0.52,887.8461538461539,2
0.508,2696.8571428571427,2
0.528,4160.400000000001,1
0.45999999999999996,2326.6875,0
0.44,4463.5,3
0.544,3204.25,1
0.52,2881.9090909090905,2
0.52,2521.25,1
0.556,1364.5,1
0.536,5262.666666666666,0
0.548,1631.142857142857,1
0.456,1681.5882352941178,1
0.516,1392.0,3
0.44,3698.4615384615386,3
0.56,2416.846153846154,0
0.56,2020.090909090909,2
0.52,3241.0714285714284,1
0.52,2462.7000000000003,1
0.5680000000000001,4065.6666666666665,3
0.49199999999999994,2798.4,2
0.56,7652.0,3
0.468,3577.0714285714284,0
0.52,1819.6363636363637,2
0.528,4263.0,1
0.508,3336.0,1
0.56,0.0,1
0.44,4558.666666666666,2
0.552,2172.0,0
0.52,1246.75,0
0.468,3353.3571428571427,0
0.528,4576.2,1
0.48,2437.818181818182,2
0.508,3634.285714285714,1
0.56,0.0,1
0.44,4145.769230769231,0
0.512,900.9411764705882,0
0.48,1848.6666666666665,2
0.528,2580.6000000000004,2
0.504,2774.4,1
0.496,3469.285714285714,3
0.56,0.0,1
0.476,1786.0833333333333,0
0.512,1620.923076923077,2
0.516,3945.8333333333335,1
0.44,2396.333333333333,2
0.476,4710.25,0
0.516,3015.5,1
0.48,2300.0,3
0.556,0.0,1
0.548,2191.714285714286,0
0.47200000000000003,3006.0,0
0.52,3155.0769230769233,1
0.516,1790.5,2
0.476,2379.5,2
0.528,3398.7,2
0.504,2943.333333333333,1
0.44800000000000006,6488.857142857142,3
0.44,4165.384615384615,2
0.544,1500.4,0
0.436,4628.5,0
0.5040000000000001,789.8888888888888,0
0.52,2099.5714285714284,1
0.52,2246.1818181818185,2
0.48,2359.4545454545455,3
0.476,1684.6666666666665,2
0.556,0.0,1
0.468,3387.142857142857,2
0.528,1930.0,2
0.52,3666.0,1
0.528,1557.8666666666666,0
0.48,3022.5,2
0.504,5007.25,2
0.52,1846.9230769230771,1
0.52,1910.1333333333332,1
0.48,1348.3636363636365,2
0.56,0.0,1
0.492,2769.5,2
0.56,1378.7142857142856,0
0.56,404.11764705882354,0
0.48,1069.4117647058824,0
0.56,2752.727272727273,1
0.48,1431.0,2
0.52,1678.6666666666665,1
0.47200000000000003,2706.153846153846,2
0.5040000000000001,608.3333333333333,2
0.52,1866.142857142857,3
0.452,1288.3333333333333,2
0.536,5420.285714285714,0
0.516,2688.75,3
0.44,2920.285714285714,4
0.552,1944.0,0
0.528,3545.333333333333,2
0.48,2298.2000000000003,2
0.5,4186.5,3
0.56,0.0,1
0.528,3184.4444444444443,2
0.552,2193.846153846154,0
0.52,2950.6666666666665,1
0.45999999999999996,2319.5625,0
0.48,2463.6363636363635,2
0.508,3674.8571428571427,1
0.496,3552.0,3
0.44,4457.166666666666,3
0.56,0.0,1
0.544,6710.625,1
0.552,2291.846153846154,0
0.52,1344.125,0
0.52,3056.833333333333,1
0.45999999999999996,2439.0,0
0.52,2151.090909090909,2
0.48,2579.4545454545455,2
0.508,3856.8571428571427,1
0.444,2750.4,2
0.56,0.0,1
0.552,2005.846153846154,0
0.544,7407.75,1
0.52,1111.75,0
0.52,2747.0,1
0.508,3325.7142857142853,1
0.444,2378.6,2
0.56,0.0,1
0.44,4546.666666666666,2
0.42,40179.0,0
0.548,3144.8571428571427,0
0.552,3112.142857142857,1
0.52,4446.461538461539,1
0.456,2681.764705882353,0
0.516,2647.0,2
0.476,3432.333333333333,2
0.528,4843.2,2
0.504,3843.6000000000004,1
0.48799999999999993,5092.400000000001,3
0.44,5358.0,2
0.544,721.2,1
0.532,-89.66666666666666,1
0.54,9728.666666666666,0
0.52,1510.7142857142856,2
0.48,381.55555555555554,1
0.52,124.61538461538463,3
0.52,1283.7272727272725,3
0.476,615.25,3
0.556,876.1666666666666,2
0.468,1502.857142857143,3
0.492,7711.5,1
0.5800000000000001,1010.5,0
0.48,1938.5625,0
0.48,2094.181818181818,2
0.49199999999999994,2216.6,2
0.5640000000000001,0.0,1
0.544,7738.5,1
0.52,1001.5,0
0.52,2600.0,1
0.48,1925.0625,0
0.52,1652.7272727272727,2
0.508,3073.7142857142853,1
0.48,2202.2000000000003,2
0.56,0.0,1
0.476,4252.666666666666,2
0.48,2929.25,1
0.548,1609.7142857142856,1
0.512,594.3529411764706,1
0.52,2528.3076923076924,2
0.456,1323.0588235294117,1
0.516,1111.5,3
0.52,3144.727272727273,2
0.504,2038.0,2
0.44,1736.4545454545453,3
0.56,1310.909090909091,2
0.44,3120.769230769231,3
0.48,3572.8888888888887,2
0.552,2287.3846153846157,0
0.52,1340.5,0
0.45999999999999996,2433.5625,0
0.528,4801.2,1
0.496,3687.111111111111,3
0.444,2744.6000000000004,2
0.56,0.0,1
0.476,0.0,0
0.452,4805.0,2
0.548,1675.142857142857,0
0.512,892.0,0
0.52,2333.846153846154,1
0.48,1735.9411764705883,0
0.516,1443.3333333333333,2
0.52,3507.8181818181815,1
0.528,2565.4,2
0.504,2754.133333333333,1
0.48,1923.818181818182,2
0.56,0.0,1
0.47200000000000003,3793.2307692307695,2
0.552,2144.769230769231,1
0.48,2405.777777777778,1
0.52,965.625,1
0.52,3184.5,2
0.52,1698.5454545454545,3
0.528,4172.0,2
0.508,2820.0,2
0.496,3672.6666666666665,4
0.444,2444.7,3
0.48,7259.0,4
0.452,0.0,0
0.548,1446.0,0
0.52,2087.0769230769233,1
0.516,1176.0,2
0.452,5206.0,2
0.52,3070.363636363636,1
0.528,2244.6,2
0.504,2326.4,1
0.48799999999999993,2369.2000000000003,3
0.48,4845.5,2
0.548,1652.0,0
0.512,872.9411764705882,0
0.52,2308.923076923077,1
0.456,1707.3529411764707,0
0.504,2710.9333333333334,1
0.48799999999999993,2657.6000000000004,3
0.44,1894.3636363636365,2
0.44,3743.3846153846157,2
0.512,0.0,1
0.56,7983.0,1
0.548,1258.2857142857142,1
0.536,548.7058823529412,1
0.52,1884.9230769230771,2
0.48,1221.0,1
0.52,957.0,3
0.52,2712.0,2
0.48,1349.6666666666665,3
0.52,1976.0,2
0.524,2106.4,4
0.52,3041.5714285714284,4
0.56,0.0,2
0.47200000000000003,2895.3846153846157,3
0.568,4856.400000000001,1
0.544,1695.0,1
0.5040000000000001,721.8333333333333,1
0.52,2554.0714285714284,2
0.452,1463.5555555555554,1
0.512,1248.2307692307693,3
0.516,3203.6666666666665,2
0.47200000000000003,1791.9230769230771,3
0.536,5654.666666666666,1
0.5,2211.5625,2
0.48,2781.5454545454545,4
0.44,1832.5,3
0.504,4388.0,3
0.46399999999999997,5239.5,4
0.556,1281.9166666666665,2
0.44,3241.785714285714,3
0.48800000000000004,6125.400000000001,2
0.56,426.0,0
0.5720000000000001,-335.66666666666663,0
0.49200000000000005,53.55555555555555,0
0.552,-216.0,2
0.512,327.69230769230774,2
0.52,228.75,1
0.56,1051.090909090909,3
0.544,3653.25,3
0.56,753.1666666666666,1
0.516,5250.0,1
0.32,0.0,0
0.552,2232.0,0
0.52,1295.5,0
0.52,2992.0,1
0.45999999999999996,2366.0625,0
0.528,4693.2,1
0.48,2508.727272727273,2
0.536,3468.6666666666665,2
0.496,3607.111111111111,3
0.444,2672.6000000000004,2
0.56,0.0,1
0.44,5036.666666666666,2
0.48800000000000004,13399.666666666666,0
0.484,5769.3,1
0.544,2205.4,0
0.532,1147.1666666666665,0
0.52,3100.928571428571,1
0.48,2030.6666666666665,0
0.52,1837.1538461538462,2
0.52,4054.333333333333,1
0.48,2380.846153846154,2
0.52,3307.6363636363635,2
0.52,3477.5454545454545,3
0.476,2470.5,2
0.52,5877.5,3
0.556,1494.5833333333333,1
0.544,2017.6000000000001,0
0.5040000000000001,990.6666666666666,0
0.52,2899.714285714286,1
0.48,1822.0,0
0.516,3741.333333333333,1
0.48,2164.153846153846,2
0.48,3221.454545454545,3
0.492,5642.75,3
0.468,3817.857142857143,2
0.544,1282.8000000000002,1
0.52,7153.2,0
0.5040000000000001,378.3333333333333,1
0.52,2112.428571428571,2
0.452,1005.5555555555555,1
0.516,2516.6666666666665,2
0.47200000000000003,1316.3076923076924,3
0.52,2049.5454545454545,3
0.44,1317.25,3
0.556,1110.1666666666665,2
0.516,5620.0,1
0.552,2061.2307692307695,0
0.52,1156.75,0
0.52,2807.0,1
0.45999999999999996,2157.9375,0
0.52,1878.5454545454545,2
0.48,2306.909090909091,2
0.496,3360.4444444444443,3
0.444,2450.6,2
0.44,4313.5,3
0.56,0.0,1
0.44,4666.666666666666,2
0.48,5807.727272727272,1
0.548,1920.642857142857,0
0.536,850.4117647058824,0
0.52,2863.153846153846,1
0.48,1664.4705882352941,0
0.52,1474.25,2
0.52,3672.3636363636365,1
0.48,2132.181818181818,2
0.47200000000000003,3678.8461538461543,2
0.2,0.0,1
0.512,5700.571428571428,2
0.52,1160.5,1
0.52,2812.0,2
0.45999999999999996,2163.5625,1
0.52,1884.0,3
0.528,4369.2,2
0.48,2312.3636363636365,3
0.536,3228.6666666666665,3
0.508,3437.142857142857,2
0.44,4318.5,4
0.56,0.0,2
0.528,5368.8,2
0.544,1307.2,1
0.5040000000000001,398.66666666666663,1
0.52,2138.5714285714284,2
0.48,1032.6666666666665,1
0.512,800.7692307692308,3
0.516,2557.333333333333,2
0.48,1344.4615384615386,3
0.5,1605.625,2
0.476,1347.75,3
0.492,4754.75,4
0.556,1120.3333333333333,2
0.456,5662.200000000001,3
0.468,2549.285714285714,3
0.48,11019.2,2
0.56,777.6,1
0.56,187.55555555555554,1
0.548,1325.142857142857,2
0.48,657.1666666666666,1
0.552,425.53846153846155,3
0.556,1742.0,2
0.48,788.0,3
0.48,3023.6000000000004,2
0.56,1260.5454545454545,3
0.52,1108.5,2
0.48,781.1666666666666,3
0.532,2289.375,4
0.56,0.0,2
0.544,4232.25,2
0.48,1838.2857142857142,3
0.552,2323.3846153846157,0
0.52,1110.75,0
0.512,3330.285714285714,3
0.52,3378.0,1
0.48,2044.75,0
0.52,1909.6363636363635,2
0.528,4481.6,1
0.48,2552.181818181818,2
0.508,3096.4285714285716,1
0.48,2676.9,2
0.5,7517.0,3
0.476,4445.833333333334,2
0.344,11732.333333333332,1
0.544,1205.0,1
0.45999999999999996,4081.0,1
0.5040000000000001,313.5,1
0.52,2029.0714285714284,2
0.452,919.1111111111111,1
0.512,682.8461538461539,3
0.47200000000000003,1226.5384615384617,3
0.52,1943.4545454545453,3
0.5,1445.9375,2
0.408,4627.0,4
0.556,1077.75,2
0.44,2366.785714285714,3
0.44,4222.75,2
0.552,2095.3846153846157,0
0.52,1184.5,0
0.52,2844.0,1
0.48,2199.5625,0
0.52,1918.909090909091,2
0.528,4426.8,1
0.48,2347.2727272727275,2
0.536,3271.333333333333,2
0.508,3492.0,1
0.5,4350.5,3
0.56,0.0,1
0.476,4740.666666666666,2
0.544,423.6,1
0.45999999999999996,4732.166666666666,1
0.5040000000000001,-337.66666666666663,1
0.52,1191.857142857143,2
0.452,50.888888888888886,1
0.512,-218.76923076923077,3
0.516,1084.6666666666665,2
0.47200000000000003,324.92307692307696,3
0.52,877.9090909090909,3
0.5,225.0,2
0.48,1047.8181818181818,4
0.46399999999999997,3650.25,4
0.556,752.1666666666666,2
0.44,971.4285714285714,3
0.452,4594.75,2
0.44,0.0,0
0.552,1866.4615384615386,0
0.52,998.5,0
0.52,2596.0,1
0.45999999999999996,1920.5625,0
0.52,1648.3636363636365,2
0.528,3980.3999999999996,1
0.48,2076.727272727273,2
0.536,2940.6666666666665,2
0.508,3066.8571428571427,1
0.496,3079.111111111111,3
0.48,4102.5,3
0.56,0.0,1
0.44,4244.666666666666,2
0.452,3895.75,2
0.552,2296.6153846153848,0
0.52,1348.0,0
0.52,3062.0,1
0.45999999999999996,2444.8125,0
0.52,2156.727272727273,2
0.528,4819.2,1
0.48,2585.090909090909,2
0.536,3562.0,2
0.508,3865.7142857142853,1
0.496,3700.4444444444443,3
0.44,4568.5,3
0.56,0.0,1
0.44,5176.666666666666,2
0.548,1372.2857142857142,1
0.464,11511.0,2
0.512,642.5882352941177,1
0.52,2007.6923076923078,2
0.456,1361.8235294117649,1
0.516,1090.0,3
0.52,2929.6363636363635,2
0.476,1482.6666666666665,3
0.528,2141.4,3
0.504,2188.8,2
0.48799999999999993,2266.0,4
0.44,1538.3636363636365,3
0.56,0.0,2
0.56,0.0,1
0.44,3140.923076923077,3
0.544,1072.2,2
0.532,202.83333333333331,2
0.52,1886.7857142857142,3
0.48,771.5555555555555,2
0.52,529.6153846153846,4
0.52,2165.6666666666665,3
0.48,1073.3076923076924,4
0.52,1762.3636363636363,4
0.52,1238.4375,3
0.52,1932.272727272727,5
0.476,1054.0,4
0.556,1022.4166666666666,3
0.468,2129.6428571428573,4
0.56,0.0,1
0.52,0.0,0
0.552,2099.0769230769233,0
0.54,1187.5,0
0.52,2848.0,1
0.48,2204.0625,0
0.52,1923.2727272727273,2
0.528,4434.0,1
0.48,2351.6363636363635,2
0.536,3276.6666666666665,2
0.52,3498.8571428571427,1
0.528,3415.111111111111,3
0.484,2499.8,2
0.52,4354.5,3
0.476,4748.666666666666,2
0.536,0.0,1
0.544,0.0,0
0.56,1186.857142857143,0
0.56,489.88235294117646,0
0.552,1808.0,1
0.48,1132.764705882353,0
0.556,873.6666666666666,2
0.56,2575.6363636363635,1
0.48,1266.3333333333333,2
0.5640000000000001,1881.8000000000002,2
0.52,1842.6666666666667,1
0.56,2006.4,3
0.48,1302.3636363636365,2
0.536,2970.142857142857,3
0.47200000000000003,2741.538461538462,2
0.56,0.0,1
0.548,1733.142857142857,0
0.512,939.7647058823529,0
0.52,2396.3076923076924,1
0.456,1807.5882352941178,0
0.516,1511.0,2
0.52,3618.5454545454545,1
0.476,1903.6666666666665,2
0.528,2646.6000000000004,2
0.504,2862.4,1
0.48799999999999993,2771.2000000000003,3
0.44,1997.6363636363637,2
0.42400000000000004,3516.428571428571,3
0.44,3918.153846153846,2
0.56,0.0,1
0.24,0.0,0
0.552,2202.4615384615386,0
0.52,1271.5,0
0.52,2960.0,1
0.45999999999999996,2330.0625,0
0.52,2045.4545454545455,2
0.528,4635.599999999999,1
0.48,2473.818181818182,2
0.536,3426.0,2
0.508,3690.8571428571427,1
0.496,3564.4444444444443,3
0.444,2634.2000000000003,2
0.44,4466.5,3
0.44,4972.666666666666,2
0.544,0.0,1
0.54,0.0,0
0.56,1130.1333333333332,1
0.56,481.3333333333333,1
0.548,1702.8571428571427,2
0.48,1097.8333333333333,1
0.552,832.3076923076924,3
0.556,2403.0,2
0.48,1194.769230769231,3
0.56,1741.2727272727273,3
0.52,1769.5,2
0.56,1854.5454545454545,4
0.48,1221.8333333333333,3
0.532,2619.875,4
0.48,2593.714285714286,3
0.44,9782.22222222222,2
0.472,0.0,0
0.548,1464.0,0
0.512,718.1176470588235,0
0.52,2106.4615384615386,1
0.48,1475.1176470588236,0
0.516,1197.0,2
0.52,3104.7272727272725,1
0.48,1589.6666666666665,2
0.528,2269.8,2
0.504,2360.0,1
0.48799999999999993,2394.4,3
0.48,1655.0909090909092,2
0.496,3247.285714285714,3
0.56,0.0,1
0.312,39016.0,1
0.448,4980.888888888889,1
0.548,2812.5714285714284,1
0.512,1341.1764705882354,1
0.52,4088.6153846153848,2
0.456,2339.7058823529414,1
0.516,2259.333333333333,3
0.52,4990.909090909091,2
0.476,3044.6666666666665,3
0.528,4378.0,3
0.504,3378.4,2
0.48799999999999993,4627.2,4
0.44,3163.2727272727275,3
0.42400000000000004,9568.714285714284,4
0.56,3045.818181818182,2
0.452,8572.5,1
0.4,12856.666666666666,1
0.544,1879.6000000000001,1
0.5040000000000001,875.6666666666666,1
0.52,2751.8571428571427,2
0.452,1668.6666666666665,1
0.512,1461.2307692307693,3
0.516,3511.333333333333,2
0.47200000000000003,2004.9230769230771,3
0.52,2863.363636363636,3
0.5,2500.0,2
0.48,3033.272727272727,4
0.44,2063.25,3
0.46399999999999997,5470.25,4
0.556,1358.8333333333333,2
0.444,8050.400000000001,2
0.44,0.0,0
0.552,1866.4615384615386,0
0.52,998.5,0
0.52,2596.0,1
0.45999999999999996,1920.5625,0
0.52,1648.3636363636365,2
0.528,3980.3999999999996,1
0.48,2076.727272727273,2
0.536,2940.6666666666665,2
0.508,3066.8571428571427,1
0.496,3079.111111111111,3
0.444,2197.4,2
0.48,4102.5,3
0.56,0.0,1
0.452,8741.25,2
0.416,12706.666666666666,0
0.544,1789.6000000000001,0
0.5040000000000001,800.6666666666666,0
0.52,2655.428571428571,1
0.452,1568.6666666666665,0
0.512,1357.3846153846155,2
0.516,3361.333333333333,1
0.47200000000000003,1901.076923076923,2
0.52,2740.6363636363635,2
0.5,2359.375,1
0.48,2910.5454545454545,3
0.44,1950.75,2
0.46399999999999997,5357.75,3
0.556,1321.3333333333333,1
0.44,5974.545454545455,2
0.52,0.0,1
0.532,2325.875,3
0.44,4538.5,3
0.552,7812.285714285714,1
0.52,2248.8888888888887,3
0.556,0.0,1
0.52,1920.1818181818182,3
0.52,2493.25,1
0.52,1806.909090909091,2
0.544,1178.2666666666667,0
0.512,1250.3076923076924,2
0.516,1282.0,2
0.52,1859.75,1
0.536,7311.0,1
0.52,2082.8181818181815,3
0.44,4563.333333333333,3
0.552,8865.0,1
0.42400000000000004,3512.8571428571427,3
0.568,5101.200000000001,1
0.46399999999999997,8459.625,3
0.588,0.0,0
0.52,3758.909090909091,4
0.552,594.1538461538462,2
0.52,1453.6363636363635,4
0.48,668.3076923076924,3
0.52,690.0,2
0.48,1393.2727272727273,3
0.44,7998.285714285714,1
0.552,1718.769230769231,2
0.44,4514.333333333333,3
0.56,6147.75,0
0.52,2172.0,3
0.556,0.0,1
0.56,5996.8,0
0.52,4820.666666666666,3
0.544,653.6666666666666,1
0.52,2974.0714285714284,1
0.536,8336.0,0
0.536,3389.428571428571,3
0.56,0.0,1
0.56,3153.777777777778,3
0.5680000000000001,3015.333333333333,2
0.476,4356.666666666666,2
0.48,2137.818181818182,2
0.52,3162.8571428571427,1
0.56,1709.4545454545455,2
0.56,1040.5,0
0.44800000000000006,5712.857142857142,4
0.48,3484.8571428571427,1
0.44,4558.5,3
0.46399999999999997,5699.200000000001,1
0.492,2906.125,3
0.456,0.0,0
0.488,3714.4444444444443,4
0.556,1314.3333333333333,3
0.536,3465.0,3
0.44,4123.333333333334,3
0.45999999999999996,1851.25,1
0.48,2113.363636363636,4
0.516,2387.0,2
0.44,4498.5,3
0.488,6850.333333333333,1
0.52,4931.11111111111,3
0.46,8763.666666666666,1
0.488,4722.444444444444,3
0.544,1626.0,1
0.52,3051.5454545454545,2
0.476,2235.75,2
0.512,1620.4615384615386,2
0.44,4259.5,3
0.496,3288.4444444444443,3
0.536,3150.0,2
0.552,2011.3846153846155,0
0.48,2248.0,2
0.444,2385.8,2
0.52,1116.25,0
0.5,7901.0,3
0.512,3519.5714285714284,2
0.52,4109.0,3
0.416,0.0,2
0.532,5365.875,3
0.56,467.3076923076923,1
0.552,2279.538461538462,1
0.56,2447.4,3
0.5640000000000001,2260.5,2
0.48,1442.4545454545453,2
0.47200000000000003,6542.571428571428,3
0.48,2174.3636363636365,0
0.528,3572.6666666666665,3
0.56,0.0,1
0.49199999999999994,2535.8,0
0.46399999999999997,5364.75,3
0.56,0.0,1
0.52,2972.0,1
0.516,3558.75,0
0.488,4397.111111111111,3
0.56,0.0,1
0.52,2102.8571428571427,1
0.48799999999999993,2888.0,3
